step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
573,PAYMENT,1964.71,C2920,3915.5,14185.24,M2920,13914.61,2088.22,0
573,CASH_OUT,9730.04,C2921,18645.64,8435.98,M2921,14144.02,17158.85,0
354,CASH_IN,1539.6,C2922,5011.43,8529.3,M2922,7183.99,1694.28,0
28,CASH_OUT,2700.01,C2923,14677.62,18373.68,M2923,4393.66,4270.38,0
43,PAYMENT,5909.99,C2924,5693.11,11528.09,M2924,18301.57,4610.93,0
681,CASH_IN,6105.68,C2925,6355.71,14127.58,M2925,8534.1,12004.7,0
423,PAYMENT,1548.2,C2926,6200.04,8340.7,M2926,13074.12,11532.66,0
598,CASH_OUT,7939.24,C2927,14957.85,4473.86,M2927,666.58,5788.35,0
177,DEBIT,7854.18,C2928,11136.3,14471.19,M2928,8281.34,4152.23,0
529,CASH_OUT,2380.8,C2929,17659.05,12156.48,M2929,16345.18,15290.64,0
610,CASH_OUT,2893.78,C2930,6147.45,10026.86,M2930,7751.52,18709.12,0
494,CASH_OUT,9380.5,C2931,13839.85,12480.42,M2931,12063.22,1056.11,0
198,TRANSFER,8258.46,C2932,15058.97,4165.71,M2932,4197.12,2663.61,0
610,PAYMENT,6980.99,C2933,3029.64,15878.77,M2933,8330.51,12843.28,0
577,PAYMENT,831.51,C2934,8011.79,18963.26,M2934,18552.75,16088.83,0
517,PAYMENT,4188.46,C2935,9656.35,17822.06,M2935,11329.03,15823.77,0
514,TRANSFER,5597.43,C2936,7113.75,6428.71,M2936,18038.63,14393.66,0
22,DEBIT,1882.24,C2937,6442.25,8120.12,M2937,18040.39,17748.56,0
112,CASH_OUT,4487.78,C2938,13728.4,16168.05,M2938,18882.96,4346.98,0
57,DEBIT,6014.25,C2939,4317.33,11902.34,M2939,17907.83,2145.82,0
66,TRANSFER,3280.49,C2940,14187.81,10958.29,M2940,65.62,12307.26,0
98,PAYMENT,7811.64,C2941,18700.88,18532.84,M2941,18680.3,16445.52,0
144,CASH_OUT,8406.09,C2942,11303.95,10720.5,M2942,2749.19,11640.87,0
435,CASH_IN,3242.86,C2943,12228.68,10298.77,M2943,798.53,19259.95,0
637,CASH_IN,8388.18,C2944,1378.65,840.37,M2944,1107.77,15911.29,0
679,DEBIT,1044.73,C2945,17289.54,1388.34,M2945,6978.32,14015.84,0
86,PAYMENT,8378.91,C2946,5708.96,148.41,M2946,12416.08,1205.15,0
588,CASH_IN,1535.98,C2947,12301.02,18264.88,M2947,8046.22,2154.84,1
344,DEBIT,838.44,C2948,19582.24,8167.73,M2948,511.09,15696.75,0
294,TRANSFER,6421.34,C2949,11910.05,9371.23,M2949,9529.65,3964.76,0
571,DEBIT,4724.65,C2950,14494.19,16907.74,M2950,8842.61,576.7,0
650,DEBIT,9079.83,C2951,8906.39,12184.93,M2951,15136.99,18215.21,0
611,DEBIT,3638.26,C2952,1207.32,12190.03,M2952,5592.26,17816.11,0
704,CASH_OUT,2878.65,C2953,15951.99,5930.69,M2953,4350.62,4369.68,0
243,DEBIT,5012.34,C2954,699.98,16678.17,M2954,5118.78,15604.13,0
561,DEBIT,4564.9,C2955,14013.16,3316.6,M2955,6074.8,959.59,0
32,CASH_OUT,3450.84,C2956,458.43,1062.99,M2956,11983.3,5701.16,0
391,CASH_OUT,6940.48,C2957,17246.1,3832.07,M2957,9430.51,12473.34,0
277,TRANSFER,7598.02,C2958,3152.72,5354.74,M2958,6737.89,15263.58,0
532,PAYMENT,8531.31,C2959,10285.43,5646.22,M2959,7486.28,207.98,0
154,CASH_IN,9728.84,C2960,11943.01,13410.27,M2960,7418.47,6524.17,0
383,CASH_IN,2673.9,C2961,9150.91,4356.49,M2961,19448.13,4286.91,0
68,DEBIT,7163.77,C2962,6815.27,13533.17,M2962,4659.94,19975.61,0
214,TRANSFER,3948.64,C2963,9356.29,1822.64,M2963,16361.23,13419.64,0
655,DEBIT,6774.05,C2964,6228.32,2944.05,M2964,14164.22,8113.43,0
376,CASH_IN,4765.06,C2965,8762.45,10176.43,M2965,111.4,1513.05,0
213,CASH_OUT,9937.79,C2966,7178.26,18437.92,M2966,19863.52,11973.41,0
79,PAYMENT,7291.73,C2967,11324.1,17191.35,M2967,15128.79,12834.03,0
726,TRANSFER,9525.39,C2968,4758.48,19375.07,M2968,13648.99,16328.12,0
628,CASH_OUT,8351.35,C2969,19773.13,13009.58,M2969,8106.49,5771.54,0
604,PAYMENT,9029.98,C2970,10017.4,13516.3,M2970,11104.06,19628.56,0
381,TRANSFER,8146.05,C2971,3883.24,12500.46,M2971,5065.42,8789.31,0
680,TRANSFER,4597.0,C2972,9541.33,12456.38,M2972,709.67,5918.88,0
58,CASH_IN,2525.37,C2973,17328.3,2942.41,M2973,16720.43,6968.99,0
26,CASH_OUT,3709.5,C2974,436.14,10874.78,M2974,17929.69,10391.72,0
447,TRANSFER,212.16,C2975,13591.08,7721.36,M2975,3249.41,18734.03,0
66,TRANSFER,5244.69,C2976,10959.36,8850.74,M2976,15741.12,14703.18,0
254,PAYMENT,5055.53,C2977,3391.16,10472.01,M2977,14823.05,11542.19,0
44,CASH_IN,5257.25,C2978,16349.53,2567.92,M2978,3567.5,3256.21,0
97,DEBIT,9740.57,C2979,7377.69,7189.75,M2979,8436.58,2987.07,0
554,CASH_IN,9115.43,C2980,5876.04,1268.99,M2980,8455.16,10043.94,0
227,DEBIT,1625.51,C2981,16562.5,19593.36,M2981,15199.29,14574.17,0
679,CASH_OUT,3695.14,C2982,12770.5,2370.56,M2982,16753.22,15020.24,0
436,CASH_OUT,4245.32,C2983,17965.18,5170.49,M2983,1895.5,4518.29,0
601,TRANSFER,3611.72,C2984,12597.67,17825.86,M2984,11259.38,2001.99,0
379,CASH_OUT,7986.97,C2985,14816.35,9654.2,M2985,15234.97,7689.22,0
178,TRANSFER,5245.14,C2986,16728.92,2712.74,M2986,15723.81,18363.45,0
427,CASH_IN,5725.28,C2987,1094.79,7684.61,M2987,2959.87,10907.35,0
709,CASH_OUT,8531.61,C2988,15520.98,2317.36,M2988,10510.1,6402.0,0
307,CASH_IN,8061.22,C2989,12274.13,4004.32,M2989,17151.17,6472.75,0
504,CASH_IN,1330.79,C2990,1390.16,1040.6,M2990,6370.37,2641.74,0
268,CASH_OUT,7142.01,C2991,10171.56,8764.55,M2991,8502.34,9464.47,0
586,CASH_IN,4360.01,C2992,1649.16,16132.72,M2992,16087.17,15827.25,0
8,CASH_OUT,2953.54,C2993,14718.94,11719.38,M2993,1786.39,19371.17,0
508,CASH_OUT,509.69,C2994,10930.03,12126.91,M2994,17189.87,10031.9,0
476,CASH_OUT,4877.62,C2995,19071.47,4011.68,M2995,6223.13,3344.3,0
297,DEBIT,3560.81,C2996,3662.71,6877.88,M2996,29.01,13659.01,0
164,CASH_IN,2522.62,C2997,12120.67,16904.84,M2997,4683.18,15135.83,0
485,PAYMENT,6949.77,C2998,4231.64,1757.12,M2998,1790.01,1433.99,0
597,CASH_OUT,7697.16,C2999,12281.3,17158.61,M2999,1847.7,17002.78,0
72,CASH_IN,2455.45,C3000,14452.99,9673.8,M3000,13856.71,16586.45,0
567,TRANSFER,503.98,C3001,14446.09,16742.95,M3001,4279.53,9450.82,0
559,CASH_OUT,8489.04,C3002,16301.48,6360.13,M3002,18694.85,11208.45,0
238,CASH_OUT,109.5,C3003,17071.0,6776.86,M3003,10328.89,14268.16,0
104,PAYMENT,9371.75,C3004,1545.43,15032.1,M3004,9201.97,13534.96,0
210,DEBIT,6279.92,C3005,6865.34,15699.92,M3005,8685.67,330.72,0
554,DEBIT,3225.25,C3006,13742.45,4592.89,M3006,13851.75,2448.71,0
468,CASH_OUT,2472.31,C3007,9971.73,19457.43,M3007,9045.26,3251.81,0
454,CASH_IN,99.97,C3008,3813.52,1689.8,M3008,2572.01,15113.52,0
268,TRANSFER,2362.36,C3009,11054.19,1370.06,M3009,17603.44,8801.67,0
386,TRANSFER,1385.91,C3010,8148.71,11910.08,M3010,8567.91,10910.05,0
387,CASH_IN,6125.54,C3011,7800.77,14454.82,M3011,1480.09,15453.75,0
259,CASH_OUT,1673.79,C3012,16195.07,19217.72,M3012,10587.32,6819.65,0
283,TRANSFER,5291.01,C3013,8151.97,8098.92,M3013,12946.94,14977.8,0
626,DEBIT,5905.26,C3014,529.09,505.83,M3014,5511.65,8845.99,0
40,CASH_IN,2987.44,C3015,1161.27,12057.93,M3015,16006.81,7543.6,0
486,PAYMENT,360.3,C3016,17124.88,5793.92,M3016,13395.52,6660.75,0
220,CASH_OUT,382.17,C3017,19212.02,8658.94,M3017,13006.82,19298.9,0
129,CASH_IN,273.21,C3018,13768.19,9769.39,M3018,8416.5,15439.47,0
520,TRANSFER,7393.86,C3019,7287.37,1290.25,M3019,19238.31,403.92,1
613,CASH_OUT,3186.92,C3020,18772.01,9719.64,M3020,5483.78,19148.31,0
688,DEBIT,7965.04,C3021,13256.06,8526.39,M3021,11554.11,15508.79,0
619,CASH_OUT,4323.01,C3022,16886.67,14250.89,M3022,6181.1,2983.49,0
613,CASH_OUT,4535.45,C3023,15317.05,12913.32,M3023,14896.1,1526.76,0
260,DEBIT,5133.7,C3024,7582.79,3704.31,M3024,955.83,6163.88,0
366,DEBIT,7133.18,C3025,9574.04,4122.78,M3025,917.88,12483.63,0
544,CASH_OUT,2742.29,C3026,3722.64,5020.12,M3026,16217.22,12330.93,0
649,DEBIT,1224.66,C3027,5840.28,3579.01,M3027,8685.36,5517.0,0
524,CASH_IN,5565.01,C3028,15562.51,13144.26,M3028,6823.6,8913.5,0
16,DEBIT,3276.51,C3029,17879.57,19888.6,M3029,12150.54,4237.8,0
129,DEBIT,4430.49,C3030,14489.21,13042.17,M3030,14037.99,1011.57,0
575,CASH_OUT,6473.0,C3031,9303.47,12133.63,M3031,4024.03,10339.41,0
109,CASH_IN,4946.32,C3032,1730.19,8198.56,M3032,3708.62,6939.82,0
533,PAYMENT,6206.59,C3033,1138.96,6251.61,M3033,19163.01,10857.65,0
670,PAYMENT,5446.56,C3034,7486.51,18221.48,M3034,11793.29,18930.15,0
269,TRANSFER,7400.57,C3035,9276.43,19380.04,M3035,7802.33,2867.41,0
162,DEBIT,7062.31,C3036,12182.41,9935.52,M3036,16028.83,39.24,0
260,DEBIT,5346.56,C3037,129.79,5804.01,M3037,10503.18,1537.56,0
102,CASH_IN,6792.24,C3038,19794.46,15402.44,M3038,4833.26,9254.17,0
506,PAYMENT,8736.86,C3039,7278.78,2649.14,M3039,4134.71,14138.64,0
735,TRANSFER,4328.39,C3040,16961.89,15311.76,M3040,7937.19,11615.27,0
571,CASH_IN,4133.5,C3041,10699.33,16378.97,M3041,17197.92,9897.89,0
247,DEBIT,7644.81,C3042,2608.79,2498.08,M3042,1228.96,7079.26,0
640,PAYMENT,5829.71,C3043,15951.31,19537.23,M3043,4370.52,6199.48,0
537,TRANSFER,719.36,C3044,14196.54,19710.25,M3044,17863.04,7525.72,0
131,CASH_OUT,8922.2,C3045,10548.72,18734.39,M3045,2434.69,12232.7,0
353,PAYMENT,317.52,C3046,10291.06,9920.7,M3046,12592.51,3355.08,0
196,TRANSFER,7486.48,C3047,1749.59,4921.48,M3047,4270.23,15427.24,0
666,CASH_IN,7590.35,C3048,13116.98,11640.19,M3048,12117.34,11505.06,0
382,CASH_OUT,9531.58,C3049,18224.9,8398.68,M3049,7662.08,5383.13,0
645,TRANSFER,550.8,C3050,1864.9,4118.97,M3050,2033.54,10023.06,0
227,TRANSFER,5972.6,C3051,5270.23,8473.53,M3051,11649.5,19255.57,0
701,DEBIT,4284.13,C3052,18046.16,13277.8,M3052,13660.85,409.83,0
476,PAYMENT,3313.02,C3053,5686.88,1418.27,M3053,13605.45,3990.45,0
477,DEBIT,912.28,C3054,13078.87,6668.36,M3054,12740.69,8967.6,0
265,CASH_OUT,5630.91,C3055,10696.36,355.9,M3055,10004.5,12768.79,0
372,TRANSFER,4795.62,C3056,11926.55,14989.91,M3056,10389.45,4244.57,0
486,DEBIT,1054.5,C3057,8315.78,12813.83,M3057,12712.8,18628.08,0
434,PAYMENT,6128.77,C3058,5999.83,1253.44,M3058,13805.19,12851.44,0
646,CASH_OUT,7382.15,C3059,970.67,19294.75,M3059,13097.53,17548.64,0
211,CASH_IN,7675.11,C3060,14885.62,452.43,M3060,11738.91,6586.36,0
572,DEBIT,9054.68,C3061,14921.87,11799.21,M3061,3116.78,16579.08,0
377,CASH_OUT,4100.61,C3062,13414.51,15527.35,M3062,4212.33,7564.38,0
395,CASH_IN,9531.2,C3063,12872.68,15757.93,M3063,5204.48,5055.04,0
450,DEBIT,8655.64,C3064,4874.34,685.7,M3064,18393.23,18233.11,0
364,CASH_OUT,2972.05,C3065,446.9,18128.3,M3065,15187.9,1844.37,0
457,CASH_OUT,1601.24,C3066,16174.31,18369.03,M3066,11057.34,18857.78,0
725,DEBIT,4359.54,C3067,9822.77,11227.81,M3067,5041.14,9170.3,0
728,CASH_OUT,4024.97,C3068,6136.76,9641.66,M3068,2217.83,19852.51,0
226,TRANSFER,5761.44,C3069,2038.64,897.35,M3069,17975.18,10791.89,0
131,DEBIT,5838.03,C3070,1254.43,11239.08,M3070,17853.32,15149.76,0
588,CASH_OUT,7502.37,C3071,6977.33,8187.58,M3071,2213.91,141.42,0
476,CASH_IN,5103.8,C3072,16094.74,15456.13,M3072,15944.33,9933.34,0
277,CASH_IN,1057.18,C3073,18374.47,8077.67,M3073,8932.9,14749.07,0
156,TRANSFER,8584.33,C3074,17935.03,13671.62,M3074,6479.34,15656.54,0
218,DEBIT,3104.55,C3075,18400.02,2028.16,M3075,14782.09,3160.97,0
190,CASH_OUT,9713.26,C3076,18154.51,2659.05,M3076,12286.59,8379.42,0
417,CASH_OUT,1187.42,C3077,10544.5,2794.2,M3077,15600.6,8381.44,0
675,CASH_IN,9582.93,C3078,4388.31,910.51,M3078,1486.58,2072.82,0
692,TRANSFER,919.21,C3079,15960.93,10826.58,M3079,6371.74,8860.91,0
546,CASH_IN,2318.05,C3080,4274.26,15879.35,M3080,6386.34,16141.86,0
41,CASH_IN,475.33,C3081,5344.15,12208.22,M3081,6595.06,6003.61,0
307,TRANSFER,7054.08,C3082,4665.09,11499.1,M3082,10049.6,8651.49,0
338,DEBIT,8504.48,C3083,10299.65,13612.48,M3083,5660.28,19219.17,0
314,CASH_OUT,4346.37,C3084,6436.55,6792.91,M3084,8887.67,634.16,0
75,DEBIT,9285.94,C3085,3083.12,7239.08,M3085,7355.55,11830.44,0
279,PAYMENT,5907.09,C3086,9063.47,6285.4,M3086,14705.92,14868.72,0
176,PAYMENT,6303.77,C3087,17478.14,14242.18,M3087,12070.02,15217.65,0
662,PAYMENT,8455.74,C3088,11411.06,3232.81,M3088,13072.59,14318.76,0
273,TRANSFER,2975.03,C3089,17566.71,260.51,M3089,4211.68,14529.03,0
620,CASH_IN,3549.11,C3090,3917.44,11923.93,M3090,6510.04,1180.25,0
651,DEBIT,9060.46,C3091,3339.48,18847.63,M3091,423.31,10682.73,0
289,CASH_OUT,9010.63,C3092,11511.54,12188.16,M3092,2167.49,15659.38,0
724,PAYMENT,9765.06,C3093,9266.58,15658.43,M3093,5301.08,1881.3,0
272,DEBIT,9019.36,C3094,13203.45,13455.81,M3094,1309.27,241.0,0
66,PAYMENT,1282.45,C3095,15892.54,9948.73,M3095,12052.65,16291.24,0
483,PAYMENT,8239.01,C3096,15026.15,14367.85,M3096,19962.6,14245.89,0
248,CASH_OUT,4104.29,C3097,18845.22,16482.08,M3097,2016.3,8244.13,0
156,TRANSFER,9908.11,C3098,7965.13,4494.63,M3098,16424.6,18807.93,0
47,CASH_IN,4728.09,C3099,4127.73,6722.61,M3099,2376.32,15331.96,0
454,TRANSFER,5542.82,C3100,11018.25,4474.51,M3100,13398.28,19357.22,0
201,DEBIT,5302.45,C3101,2214.86,9043.46,M3101,12863.15,18586.31,0
660,TRANSFER,3224.15,C3102,5777.02,17701.29,M3102,18054.34,9625.87,0
124,DEBIT,759.47,C3103,4157.76,6904.14,M3103,2278.91,15094.18,0
1,DEBIT,8957.56,C3104,7931.27,7489.34,M3104,6308.89,13383.83,0
640,CASH_IN,8028.73,C3105,2224.33,17207.34,M3105,1815.6,16228.9,0
191,CASH_OUT,1403.87,C3106,636.83,10307.49,M3106,8147.67,15753.77,0
579,CASH_IN,7769.92,C3107,13135.88,10708.98,M3107,18231.86,3064.64,0
516,TRANSFER,6262.21,C3108,12204.98,17216.02,M3108,15630.46,4674.71,0
442,DEBIT,4097.35,C3109,14167.18,9810.53,M3109,14458.0,5314.63,0
143,PAYMENT,2547.67,C3110,13207.73,13631.15,M3110,10660.55,16369.97,0
191,PAYMENT,8598.69,C3111,2285.89,1712.89,M3111,17669.71,16214.83,0
533,DEBIT,7004.88,C3112,5821.58,3572.63,M3112,8988.84,9906.71,0
227,CASH_IN,5481.92,C3113,2590.53,8087.52,M3113,2993.71,11616.65,0
313,CASH_OUT,6099.59,C3114,16859.45,9896.78,M3114,16751.7,16538.44,0
629,CASH_IN,919.75,C3115,14938.07,19314.67,M3115,5592.77,6251.87,0
302,DEBIT,4744.46,C3116,4030.54,19413.03,M3116,1072.67,1003.58,0
654,DEBIT,1945.07,C3117,6826.18,17023.94,M3117,2520.76,9651.93,0
460,CASH_OUT,2091.75,C3118,19332.3,6311.98,M3118,12181.18,18274.34,0
401,TRANSFER,6616.43,C3119,11883.19,19280.57,M3119,12141.64,15809.37,0
551,TRANSFER,9113.45,C3120,16023.11,13786.82,M3120,5203.66,7332.35,0
393,CASH_OUT,4043.53,C3121,5291.82,7858.8,M3121,14543.6,1295.43,0
207,TRANSFER,2085.42,C3122,4201.06,14033.5,M3122,15472.8,12738.39,0
210,PAYMENT,6490.98,C3123,15678.34,330.45,M3123,18410.05,16689.82,0
115,TRANSFER,8713.16,C3124,13717.45,2923.09,M3124,11698.75,13298.97,0
737,TRANSFER,7485.7,C3125,13619.56,16593.71,M3125,15588.47,8501.49,0
646,TRANSFER,8688.88,C3126,11052.69,12911.47,M3126,15061.99,2467.07,0
251,PAYMENT,5370.18,C3127,11271.57,7283.89,M3127,5156.18,18215.48,0
219,TRANSFER,7521.24,C3128,14713.95,10013.33,M3128,6204.52,5519.17,0
407,PAYMENT,1409.24,C3129,5400.05,18102.84,M3129,9569.65,4485.74,0
443,CASH_OUT,3489.26,C3130,7055.37,12631.56,M3130,380.78,16319.53,0
603,CASH_IN,3901.6,C3131,17432.74,7962.99,M3131,5947.96,19624.4,0
354,CASH_OUT,5117.84,C3132,6177.3,2406.53,M3132,9477.66,13203.21,0
558,CASH_IN,9291.47,C3133,10926.19,5874.94,M3133,2161.39,12496.21,0
550,CASH_OUT,8744.22,C3134,14052.79,19566.8,M3134,2525.52,6388.62,0
142,CASH_IN,1353.91,C3135,19998.5,8747.26,M3135,9264.73,408.27,0
612,CASH_IN,1736.17,C3136,8705.83,9436.79,M3136,14619.3,3835.96,0
501,DEBIT,3582.83,C3137,8561.86,9971.96,M3137,16674.98,11688.61,0
702,CASH_IN,2914.53,C3138,16851.77,17682.08,M3138,10926.28,3026.33,0
547,CASH_IN,6151.56,C3139,16110.06,12078.57,M3139,9494.98,17676.72,0
659,DEBIT,9028.73,C3140,14621.52,13873.54,M3140,7685.61,3762.89,0
542,TRANSFER,9623.29,C3141,9264.59,7788.27,M3141,3858.98,10442.09,0
507,TRANSFER,6539.49,C3142,6478.78,581.75,M3142,2931.24,10240.26,0
596,DEBIT,8383.21,C3143,12174.61,18619.46,M3143,15837.93,12078.91,0
281,PAYMENT,5256.77,C3144,17524.47,18982.55,M3144,9300.13,6548.68,0
424,CASH_IN,2091.19,C3145,17675.55,18983.06,M3145,15806.4,17470.68,0
270,CASH_IN,5251.64,C3146,2169.97,18873.74,M3146,14081.66,8886.03,0
154,DEBIT,5555.28,C3147,8567.01,16304.84,M3147,3877.92,14003.07,0
614,DEBIT,7427.15,C3148,9294.44,13691.92,M3148,10206.15,12718.22,0
727,PAYMENT,2206.63,C3149,19552.31,16890.2,M3149,8880.33,2343.12,0
662,TRANSFER,3689.42,C3150,13559.96,12010.92,M3150,8477.47,12452.79,0
83,CASH_OUT,3646.63,C3151,8144.93,2687.39,M3151,10851.42,11014.05,0
622,TRANSFER,9594.8,C3152,521.16,7824.36,M3152,19641.64,17972.08,0
426,CASH_IN,4445.01,C3153,11307.7,19425.9,M3153,16258.01,17617.53,0
275,DEBIT,7553.39,C3154,1921.52,7022.76,M3154,18074.25,3019.1,0
713,PAYMENT,7510.61,C3155,16689.0,17356.56,M3155,592.79,1633.7,0
284,TRANSFER,2662.79,C3156,15050.37,1864.23,M3156,2806.73,5891.84,0
173,PAYMENT,5722.98,C3157,9210.18,6683.68,M3157,1695.27,19732.26,0
327,TRANSFER,8944.09,C3158,8584.22,7019.07,M3158,5264.62,431.48,0
718,CASH_IN,4757.23,C3159,17946.78,1032.05,M3159,8837.85,13457.84,0
63,CASH_OUT,9451.72,C3160,5769.17,2381.89,M3160,12841.06,12170.27,0
73,PAYMENT,2152.44,C3161,4980.4,3863.3,M3161,10016.63,12931.57,0
636,PAYMENT,750.85,C3162,18783.95,16756.31,M3162,18063.68,4365.72,0
375,CASH_OUT,8915.62,C3163,16184.92,1268.04,M3163,18797.12,4534.35,0
633,PAYMENT,8478.34,C3164,16412.51,5974.02,M3164,3270.42,8612.84,0
508,PAYMENT,9925.97,C3165,3903.88,203.5,M3165,17058.26,1917.16,0
398,TRANSFER,6797.14,C3166,2865.92,13912.55,M3166,9634.44,1492.26,0
120,TRANSFER,9367.51,C3167,520.59,12406.06,M3167,9066.59,1767.19,0
437,CASH_OUT,8271.22,C3168,4740.83,12899.65,M3168,15698.79,11459.58,0
676,CASH_IN,8445.82,C3169,15483.81,7487.66,M3169,1862.81,7954.84,0
465,PAYMENT,5695.72,C3170,4800.77,4165.36,M3170,17649.86,5872.34,0
286,CASH_IN,3829.82,C3171,14582.07,14406.4,M3171,13417.27,6316.39,0
265,CASH_OUT,9346.24,C3172,5038.17,16222.36,M3172,17505.23,4145.67,0
320,CASH_OUT,4326.85,C3173,7905.85,2772.03,M3173,19889.55,8230.11,0
673,TRANSFER,5392.81,C3174,19663.25,9736.59,M3174,10360.09,4061.16,0
376,PAYMENT,4466.68,C3175,4896.23,4974.31,M3175,1865.24,13960.92,0
89,DEBIT,5652.53,C3176,7527.41,3362.14,M3176,3330.48,2478.65,0
654,CASH_OUT,4710.35,C3177,6021.74,14686.51,M3177,6472.36,18964.84,0
203,PAYMENT,489.2,C3178,2192.5,10761.94,M3178,2071.06,1796.38,0
739,CASH_IN,8821.66,C3179,9797.88,4323.71,M3179,16306.84,18869.21,0
334,TRANSFER,4449.49,C3180,7573.81,6200.0,M3180,5937.36,16665.9,0
222,CASH_IN,5893.55,C3181,13897.74,19333.07,M3181,19517.72,13614.24,0
41,CASH_OUT,1400.49,C3182,16351.89,16973.59,M3182,14051.83,18246.03,0
708,CASH_OUT,43.84,C3183,10884.99,17598.93,M3183,3468.61,2784.38,0
68,CASH_IN,2460.45,C3184,643.93,9200.24,M3184,9520.85,3526.3,0
514,CASH_OUT,7048.81,C3185,12378.45,12476.15,M3185,9337.68,5043.05,0
637,PAYMENT,1000.95,C3186,1107.81,7535.35,M3186,9850.23,4896.23,0
622,CASH_OUT,9089.79,C3187,12327.13,1554.24,M3187,10713.82,6216.97,0
598,TRANSFER,2158.08,C3188,13700.6,8021.39,M3188,623.46,11512.62,0
632,PAYMENT,2053.89,C3189,3955.35,11879.62,M3189,13726.02,563.45,0
127,DEBIT,1823.26,C3190,16386.92,5742.89,M3190,9743.84,7645.45,0
255,CASH_OUT,149.68,C3191,18221.7,16959.01,M3191,15819.31,4927.7,0
695,CASH_OUT,7720.34,C3192,16261.74,3022.0,M3192,16306.99,12132.6,0
16,TRANSFER,8751.59,C3193,6102.18,7342.58,M3193,4610.7,19703.39,0
477,TRANSFER,6145.49,C3194,11732.86,2498.08,M3194,968.46,10353.09,0
62,CASH_IN,1890.12,C3195,18296.3,8096.64,M3195,14064.68,8513.7,0
432,CASH_IN,2859.93,C3196,6413.29,793.23,M3196,19555.26,7364.87,0
670,CASH_IN,4764.51,C3197,16400.56,5450.99,M3197,8933.16,15698.98,0
268,TRANSFER,9543.92,C3198,189.5,8014.71,M3198,5192.26,1439.62,0
35,CASH_IN,2481.04,C3199,72.93,9563.31,M3199,3133.44,19195.41,0
576,CASH_IN,7319.14,C3200,15194.23,10873.93,M3200,5748.91,8358.36,0
494,DEBIT,4400.09,C3201,15228.95,5499.82,M3201,6558.39,6274.01,0
562,CASH_IN,2985.5,C3202,15779.54,10460.83,M3202,8477.49,19481.36,0
469,CASH_OUT,4564.6,C3203,18600.54,10180.09,M3203,13108.14,18717.58,0
661,TRANSFER,721.36,C3204,2358.13,6323.56,M3204,5463.26,12838.68,0
325,PAYMENT,7988.89,C3205,4639.7,16604.01,M3205,1019.54,370.15,0
304,DEBIT,2440.59,C3206,18074.5,10912.82,M3206,7465.57,14970.7,0
276,TRANSFER,7256.87,C3207,3544.72,6645.39,M3207,17112.59,6711.15,0
684,TRANSFER,692.8,C3208,13644.59,18946.77,M3208,9967.03,7765.6,0
201,CASH_OUT,9551.43,C3209,10609.26,16902.25,M3209,19295.68,3174.84,0
445,CASH_IN,1938.22,C3210,1663.87,19651.76,M3210,10072.43,10469.16,0
324,CASH_OUT,8828.59,C3211,5705.27,13844.68,M3211,5517.98,14891.05,0
35,CASH_IN,8096.64,C3212,10407.44,7564.46,M3212,3866.28,5460.22,0
482,CASH_IN,9678.92,C3213,17047.0,5617.21,M3213,13890.49,18774.66,0
728,TRANSFER,4784.13,C3214,14150.77,13266.36,M3214,10727.63,3894.74,0
480,CASH_IN,7276.7,C3215,12437.66,19616.33,M3215,12079.98,1325.25,0
65,DEBIT,3713.4,C3216,9920.66,12534.3,M3216,15102.54,12887.28,1
8,DEBIT,1851.84,C3217,5973.68,17632.3,M3217,14518.07,16986.37,0
301,DEBIT,4436.33,C3218,2384.9,6582.07,M3218,867.27,19062.66,0
343,TRANSFER,1665.83,C3219,8181.52,8139.08,M3219,16051.44,15343.42,0
431,CASH_OUT,9820.63,C3220,570.37,18125.5,M3220,10654.07,3993.0,0
424,PAYMENT,971.5,C3221,4221.12,15137.33,M3221,7834.17,19553.22,0
332,CASH_IN,5896.23,C3222,8649.67,19628.21,M3222,10750.39,18388.72,0
438,PAYMENT,6268.37,C3223,8372.1,15495.28,M3223,12249.03,3263.35,0
588,CASH_OUT,5385.41,C3224,885.91,8970.31,M3224,2990.13,11175.72,0
174,CASH_OUT,6625.24,C3225,11781.2,10621.36,M3225,8348.31,11110.35,0
559,TRANSFER,1170.65,C3226,10993.69,18010.31,M3226,6711.72,8850.7,0
527,DEBIT,5554.64,C3227,1562.09,11032.93,M3227,7008.18,19685.63,0
659,DEBIT,2879.25,C3228,18863.26,5107.95,M3228,1826.7,1192.44,0
26,CASH_OUT,9402.36,C3229,1987.66,8712.4,M3229,3196.87,12544.18,0
605,TRANSFER,7623.1,C3230,17096.68,10326.32,M3230,3236.64,4106.07,0
406,TRANSFER,9725.42,C3231,6.19,1934.4,M3231,7464.49,10546.62,0
232,CASH_IN,385.19,C3232,17645.62,14875.25,M3232,17889.83,15594.82,0
533,DEBIT,2858.48,C3233,394.39,2187.08,M3233,4120.55,4934.54,0
550,CASH_OUT,1962.27,C3234,15156.24,8098.35,M3234,8323.85,7867.19,0
505,PAYMENT,121.43,C3235,7233.82,16092.45,M3235,6232.19,19015.36,1
669,DEBIT,2430.83,C3236,14764.34,9351.41,M3236,15747.67,15229.61,0
179,CASH_IN,6790.97,C3237,8034.9,16840.31,M3237,1002.53,11454.46,0
